user_id,age,gender,food_choice,berth_choice,opted_berth,opted_ss_concession,bedroll_choice
66119501,31,M,,SU,0,0,0
66119558,34,F,,MB,0,1,0
66119561,30,M,,NC,0,1,0
66119797,32,M,V,NC,0,1,-1
66120190,15,M,,NC,0,1,0
66123009,23,M,,NC,0,0,0
66124510,38,M,,UB,0,0,0
66124900,28,M,,SL,0,0,0
66125364,24,M,,UB,0,0,0
66125714,53,M,,LB,0,0,0
66126714,28,M,,WS,0,1,0
66127245,53,M,,LB,0,0,0
66127552,27,M,,MB,0,1,0
66127787,24,M,,NC,0,1,0
66128560,38,F,,LB,0,0,0
66128570,22,M,,SL,0,0,0
66128626,42,M,,NC,0,1,0
66128857,33,F,,NC,0,1,0
66129345,26,M,,LB,0,1,-1
66129712,31,M,,LB,0,1,0
66130274,37,M,,NC,0,0,0
66130642,23,M,,UB,0,0,0
66131212,22,M,,SL,0,0,0
66131561,55,M,V,LB,0,0,0
66131841,38,M,,SL,0,1,0
66132292,62,M,,LB,0,1,0
66132752,25,M,,NC,0,1,-1
66133247,48,M,,NC,0,0,0
66133309,28,M,,LB,0,0,0
66134670,23,M,,UB,0,1,0
66136862,60,F,,NC,0,1,0
66137302,30,M,,LB,0,1,0
66137801,22,M,,NC,0,1,0
66137886,22,M,,UB,0,0,0
66138295,55,M,,NC,0,1,0
66138362,28,M,,SL,0,1,-1
66139914,24,M,,SL,0,1,0
66140326,27,M,,SL,0,0,0
66140672,28,M,,NC,0,1,0
66141151,41,M,,SU,0,0,0
66141314,35,M,,NC,0,0,0
66142152,34,M,,NC,0,0,0
66142160,35,M,,UB,0,1,0
66144438,18,M,,LB,0,1,0
66144940,22,F,,WS,0,1,0
66145696,25,M,,NC,0,1,0
66145908,28,M,,NC,0,1,0
66146353,34,M,,SL,0,0,0
66147297,23,M,,NC,0,0,0
66147615,24,M,,LB,0,1,0
66147735,23,M,,SL,0,0,0
66147809,27,M,,LB,0,0,0
66148811,37,F,,NC,0,1,0
66149627,24,M,,LB,0,1,0
66150769,36,F,,LB,0,1,0
66151276,34,M,,LB,0,1,0
66151688,38,M,N,NC,0,1,0
66152401,47,M,,LB,0,0,0
66152973,34,M,,NC,0,1,0
66154843,62,M,,NC,0,1,0
66155070,45,F,,SU,0,1,0
66155243,36,M,,NC,0,0,0
66155289,26,F,,WS,0,0,0
66156145,37,M,,UB,0,1,0
66156872,18,M,,NC,0,0,0
66156990,34,F,,NC,0,1,-1
66157114,7,M,,LB,0,1,-1
66157487,41,M,,SL,0,1,0
66157513,24,F,,SL,0,0,0
66158030,32,M,,WS,0,1,0
66158289,32,M,,NC,0,1,0
66158800,35,M,V,NC,0,1,0
66159223,34,F,,LB,0,1,0
66159440,44,F,,LB,0,0,0
66160057,51,M,,NC,0,1,0
66160206,30,M,,SU,0,0,0
66160579,32,F,,LB,0,1,-1
66160813,37,M,,NC,0,1,0
66161700,30,M,,NC,0,0,0
66161753,31,M,,NC,0,0,0
66161922,58,F,,NC,0,1,0
66162064,44,M,,MB,0,1,-1
66164081,35,M,,SL,0,0,0
66166911,29,M,,LB,0,0,0
66167147,50,M,,SU,0,1,1
66167205,29,M,,SL,0,1,0
66167326,26,M,N,LB,0,1,0
66167567,31,M,N,WS,0,0,0
66168473,45,M,,LB,0,1,0
66168674,27,M,,NC,0,0,0
66169326,41,M,,NC,0,1,0
66170995,44,M,V,NC,0,1,-1
66172321,58,F,,NC,0,1,0
66172485,31,M,V,WS,0,1,0
66172827,8,M,,NC,0,1,0
66172922,31,M,,LB,0,0,0
66173092,23,M,,SL,0,0,0
66174137,41,M,,WS,0,1,-1
66175976,28,M,,WS,0,1,0
66176284,32,M,,NC,0,1,0
66176615,20,M,,NC,0,1,0
66176761,58,F,,NC,0,1,0
66177126,51,M,,LB,0,0,0
66177637,19,F,,NC,0,1,0
66177770,27,F,N,WS,0,1,-1
66178041,31,M,,SL,0,0,0
66178766,33,M,,UB,0,0,0
66178982,59,M,,SU,0,1,0
66179414,21,M,,SL,0,0,0
66179854,52,M,,LB,0,0,0
66180197,28,M,,LB,0,0,0
66180986,46,M,V,NC,0,0,0
66181646,31,M,,WS,0,0,0
66182422,3,M,,,0,1,0
66182954,38,M,,SU,0,0,0
66183121,26,M,,LB,0,0,0
66183181,21,F,,NC,0,0,0
66183289,54,M,,LB,0,0,0
66183490,46,M,,LB,0,1,0
66183573,28,M,,LB,0,0,0
66184069,24,M,,SL,0,0,0
66184290,27,M,,NC,0,1,0
66184606,24,F,,NC,0,1,0
66184660,30,M,,NC,0,0,0
66184709,39,M,,SL,0,0,0
66185133,32,M,,NC,0,0,0
66185135,22,M,,SL,0,1,0
66185305,43,M,,UB,0,1,0
66185370,19,M,,SL,0,0,0
66187011,25,M,,UB,0,0,0
66187123,29,M,,LB,0,1,0
66187140,61,F,,LB,0,1,0
66187406,40,M,,NC,0,0,0
66187695,25,F,,UB,0,0,0
66188478,33,M,,LB,0,1,1
66188832,34,M,,LB,0,0,0
66188892,48,M,,LB,0,1,0
66192399,30,M,,NC,0,1,-1
66193993,36,F,V,WS,0,1,-1
66194795,24,M,,UB,0,1,0
66194857,40,M,,NC,0,1,-1
66194869,32,M,,SU,0,1,0
66195093,37,M,,LB,0,1,-1
66196557,31,M,V,UB,0,1,1
66197800,26,M,,SL,0,0,0
66197824,21,M,,SL,0,1,0
66199056,27,M,,WS,0,0,0
66202113,23,M,,WS,0,1,0
66202114,25,F,,CP,0,0,0
66202969,32,M,,NC,0,0,0
66202988,25,M,,NC,0,0,0
66203081,19,M,,WS,0,0,0
66203905,26,M,V,SL,0,1,0
66205764,20,M,V,SL,0,0,0
66206535,67,M,,NC,0,1,0
66206552,27,M,,WS,0,0,0
66207047,45,F,,MB,0,1,0
66210751,22,F,,LB,0,1,0
66210949,37,M,,WS,0,1,0
66212940,20,M,,NC,0,1,0
66213173,23,M,,SL,0,1,0
66215060,55,M,,LB,0,0,0
66215542,34,M,,WS,0,1,0
66215698,39,M,,LB,0,1,0
66216191,22,F,,SL,0,1,0
66216320,25,M,,NC,0,1,0
66216419,30,M,,LB,0,1,0
66216675,38,M,,LB,0,1,0
66217099,33,M,,SL,0,1,0
66217789,26,M,,NC,0,0,0
66218376,56,M,V,WS,0,1,-1
66219993,23,M,,SL,0,1,0
66220211,31,M,,LB,0,1,0
66220528,57,M,,LB,0,0,0
66221309,61,F,,LB,0,1,0
66221627,32,M,,LB,0,1,0
66222181,47,M,,WS,0,0,0
66222211,20,F,,WS,0,1,0
66222396,25,M,,SL,0,0,0
66224356,32,F,,NC,0,1,0
66224641,18,M,,LB,0,0,0
66226837,21,M,,NC,0,1,0
66227489,18,M,,SL,0,0,0
66227697,24,M,,WS,0,0,0
66227718,40,M,,SL,0,1,0
66231796,77,M,,LB,0,1,0
66232089,63,M,V,NC,0,1,0
66232664,23,M,N,SL,0,0,0
66233101,32,F,,LB,0,0,0
66234008,32,M,,NC,0,0,0
66235415,34,M,,NC,0,1,0
66235546,29,M,,NC,0,1,0
66235809,44,M,,LB,0,1,0
66235978,30,M,V,NC,0,0,0
66237740,34,M,,NC,0,1,0
66238251,38,M,,NC,0,1,0
66238833,21,M,,LB,0,0,0
66238989,42,F,,LB,0,1,-1
66239008,48,M,,NC,0,0,0
66239066,24,M,,NC,0,1,-1
66241273,15,M,,NC,0,0,0
66241486,31,M,,LB,0,1,0
66241495,24,F,,NC,0,1,0
66241669,36,M,N,LB,0,1,0
66241724,24,M,,SL,0,1,0
66243935,27,M,,LB,0,0,0
66244063,50,F,,LB,0,0,0
66245503,23,F,,UB,0,0,0
66246123,20,F,,NC,0,1,-1
66246166,33,M,,NC,0,1,-1
66248171,28,M,,LB,0,0,0
66251299,27,M,,SU,0,0,0
66254410,56,M,,WS,0,1,0
66255184,27,F,,SL,0,1,0
66255844,18,M,,LB,0,0,0
66256221,29,M,,UB,0,1,-1
66257602,46,F,,LB,0,1,0
66258888,51,F,,LB,0,1,0
66259253,16,M,,SL,0,1,0
66259568,55,F,,LB,0,1,0
66259910,29,M,,UB,0,1,0
66261506,40,M,,SU,0,1,0
66261652,52,M,,LB,0,1,0
66261728,26,M,,NC,0,1,0
66262683,45,F,,NC,0,1,0
66263477,41,M,,WS,0,0,0
66264617,29,F,,SU,0,0,0
66265431,26,M,,NC,0,0,0
66266386,45,M,,UB,0,1,0
66266495,36,M,,NC,0,0,0
66266742,30,M,,UB,0,1,0
66268111,36,F,,LB,0,0,0
66269154,24,M,,UB,0,1,0
66269490,42,M,V,NC,0,0,0
66269778,52,M,,NC,0,1,0
66269861,19,M,,SL,0,1,0
66270236,35,M,,UB,0,1,0
66270553,32,F,,LB,0,1,-1
66270771,26,M,,MB,0,1,0
66271671,22,M,,NC,0,0,0
66271906,29,M,,NC,0,0,0
66274247,49,F,,UB,0,1,0
66275692,54,M,,WS,0,1,0
66275727,40,F,,LB,0,1,0
66276496,39,M,,NC,0,0,0
66276785,65,M,,NC,0,1,0
66277345,38,M,,NC,0,0,0
66279910,25,F,,NC,0,1,0
66280505,30,M,,LB,0,1,0
66280781,36,M,,SL,0,0,0
66281693,33,M,N,UB,0,0,0
66282392,49,F,,WS,0,1,-1
66283201,21,M,,NC,0,1,0
66283218,21,M,,SL,0,1,0
66283297,54,M,,SL,0,0,0
66283413,45,M,,UB,0,1,0
66284134,23,F,,NC,0,0,0
66284313,26,M,,LB,0,1,0
66284850,33,M,,NC,0,1,0
66285039,35,F,,NC,0,1,0
66285426,28,F,,WS,0,1,0
66285716,51,M,,SL,0,0,0
66285754,47,M,,UB,0,0,0
66286444,28,F,,NC,0,1,-1
66286491,36,M,,LB,0,0,0
66287843,31,M,,SU,0,1,0
66288784,36,M,,SL,0,0,0
66289513,25,M,,LB,0,1,0
66289818,28,F,,LB,0,1,0
66290150,22,M,,NC,0,0,0
66290316,26,M,,SU,0,0,0
66291246,30,M,,NC,0,0,0
66291559,32,M,,NC,0,1,0
66292434,32,M,,SL,0,0,0
66293245,41,M,,NC,0,1,0
66293941,12,M,,MB,0,1,0
66294238,64,M,,LB,0,1,0
66294465,37,M,,UB,0,1,0
66294827,26,M,,NC,0,0,0
66295170,39,M,,NC,0,0,0
66295415,44,M,,LB,0,1,0
66295593,23,F,,LB,0,1,0
66296084,24,M,,LB,0,1,0
66296337,25,M,,SU,0,0,0
66296403,43,M,,LB,0,0,0
66296486,20,M,,NC,0,0,0
66297920,30,M,,SL,0,1,0
66298144,52,M,,NC,0,0,0
66299253,32,M,,UB,0,1,0
66299673,21,M,,NC,0,0,0
66299810,32,M,,SL,0,0,0
66299875,69,F,V,NC,0,1,-1
66300013,24,M,,UB,0,0,0
66300124,39,M,,LB,0,0,0
66300258,50,M,,LB,0,1,0
66301119,56,M,,LB,0,1,0
66301461,32,M,,UB,0,1,0
66302637,40,M,,LB,0,1,0
66302646,37,M,,NC,0,1,0
66303307,35,M,,LB,0,1,0
66304261,36,M,,MB,0,0,0
66304479,20,M,,SL,0,0,0
66304539,15,M,,SL,0,1,0
66304750,26,M,,NC,0,0,0
66305314,23,F,,UB,0,1,0
66306056,31,M,,MB,0,0,0
66306272,29,M,,LB,0,1,-1
66306883,38,M,,LB,0,1,0
66307800,35,M,,LB,0,0,1
66308175,8,M,,NC,1,0,0
66309433,29,M,,UB,0,0,0
66310365,41,M,,NC,0,1,-1
66311971,19,F,,NC,0,1,0
66312046,33,M,,UB,0,0,0
66312092,60,M,,UB,0,1,0
66312251,28,F,,UB,0,0,0
66312666,45,M,V,LB,0,0,0
66312692,32,M,,NC,0,1,0
66314311,29,M,,LB,0,0,0
66314316,26,M,,CP,0,1,-1
66314322,38,M,,LB,0,1,0
66314519,37,M,,UB,0,0,0
66314564,34,F,,LB,0,1,-1
66314679,18,M,,UB,0,1,0
66317490,32,M,,SL,0,1,0
66317897,44,M,,LB,0,1,0
66319215,34,M,,NC,0,1,-1
66319794,35,F,,SL,0,1,0
66320136,23,M,,SU,0,0,0
66321166,50,M,V,NC,0,0,0
66321513,25,M,,UB,0,1,0
66321681,69,M,N,WS,0,1,-1
66322354,41,F,,NC,0,1,0
66322883,35,M,,LB,0,1,0
66323055,64,M,,LB,0,1,-1
66323462,41,M,,LB,0,1,0
66323866,61,F,,WS,0,1,0
66324207,30,M,V,NC,0,1,0
66324379,32,M,,LB,0,1,0
66324672,26,M,,SU,0,1,1
66326294,13,M,,NC,0,1,-1
66328863,30,F,,NC,0,1,0
66329117,60,M,N,LB,0,1,0
66329303,24,M,,NC,0,1,0
66330449,36,M,,SL,0,0,0
66331139,30,F,,NC,0,0,0
66332623,24,M,,NC,0,1,0
66333016,26,M,,NC,0,1,0
66333264,28,M,,LB,0,0,0
66334183,34,F,V,WS,0,1,0
66334200,29,M,,UB,0,1,0
66335450,36,M,,LB,0,1,1
66335772,53,M,V,LB,0,0,0
66336234,31,M,,SU,0,0,0
66336350,28,M,,WS,0,0,0
66336539,45,M,,SL,0,1,0
66337623,31,M,V,WS,0,0,0
66338784,38,M,,WS,0,0,0
66338962,25,M,,LB,0,0,0
66339658,25,M,,SL,0,1,0
66339846,29,M,,WS,0,1,0
66340340,29,M,,NC,0,0,0
66340618,48,M,,NC,0,0,0
66341619,25,M,,LB,0,0,0
66342305,29,M,,SU,0,1,0
66342682,24,F,,UB,0,0,0
66342845,25,F,,NC,0,1,0
66343103,49,M,,LB,0,1,0
66344486,31,M,,NC,0,1,0
66345420,60,M,V,LB,0,1,0
66345847,28,M,,SU,0,1,0
66346931,26,F,,NC,0,0,0
66347779,26,M,,NC,0,1,0
66348137,34,M,,NC,0,0,0
66348394,33,M,D,NC,0,0,0
66348536,28,M,,NC,0,1,0
66349090,39,M,,NC,0,1,-1
66349219,32,M,,NC,0,0,0
66349577,35,M,,NC,0,0,0
66349985,23,M,,UB,0,0,0
66350754,26,M,,WS,0,1,0
66352797,32,M,,SL,0,1,-1
66354181,32,M,,LB,0,1,0
66354193,23,M,,LB,0,1,0
66355933,28,M,,NC,0,1,0
66357178,70,M,,LB,0,1,0
66359210,54,M,,LB,0,1,0
66359374,58,F,,NC,0,1,0
66359491,58,F,,NC,0,1,0
66359697,23,M,,NC,0,0,0
66360087,25,M,,LB,0,1,0
66362289,54,M,,SL,0,0,0
66362966,33,M,D,NC,0,0,0
66363954,37,M,,NC,0,0,0
66364301,32,M,,LB,0,1,0
66364472,55,M,,LB,0,1,0
66364549,44,M,,NC,0,0,0
66366592,45,M,V,WS,0,1,0
66367099,18,M,,UB,0,1,0
66369325,38,M,,LB,0,1,0
66370072,33,M,,LB,0,1,0
66370734,18,M,,NC,0,0,0
66373015,29,F,,LB,0,1,0
66373896,57,M,,NC,0,0,0
66374532,36,M,,LB,0,1,0
66374742,28,M,,NC,0,0,0
66375584,27,M,V,SL,0,1,0
66376991,39,F,,NC,0,1,-1
66377011,43,M,,UB,0,0,0
66377151,55,M,,NC,0,0,0
66379391,28,M,,SL,0,1,0
66379925,46,M,,LB,0,1,0
66381133,42,M,,LB,0,1,0
66381938,28,F,,SL,0,0,0
66382317,27,M,,LB,0,1,0
66382970,20,M,,UB,0,1,0
66383080,25,M,,LB,0,0,0
66383242,32,M,,WS,0,1,-1
66383880,34,M,N,WS,0,0,0
66384711,46,M,,UB,0,1,0
66385745,65,M,,LB,0,1,0
66386191,43,M,,LB,0,1,0
66386197,41,F,,WS,0,0,0
66386433,25,M,,LB,0,1,0
66386691,70,M,,NC,0,1,0
66386700,26,M,,SL,0,1,0
66386972,30,F,,LB,0,1,0
66387770,43,F,,NC,0,1,0
66388178,64,F,,NC,0,1,0
66388203,24,M,,NC,0,0,0
66389557,27,M,,SL,0,0,0
66391036,25,F,,NC,0,1,0
66391262,22,M,,SU,0,1,-1
66391403,24,M,,LB,0,0,0
66394038,21,M,,LB,0,1,0
66394235,35,F,,NC,0,1,0
66394718,43,M,,LB,0,1,0
66394736,38,M,,LB,0,0,0
66395247,80,M,,NC,0,1,-1
66395571,26,M,,LB,0,0,0
66395807,19,M,,NC,0,0,0
66395980,40,M,,WS,0,0,0
66396162,29,M,,LB,0,1,0
66396422,26,M,V,NC,0,0,0
66396637,23,M,,LB,0,1,0
66396660,26,M,,SL,0,0,0
66398579,54,F,,LB,0,1,0
66400228,33,M,,LB,0,1,0
66400485,28,M,,NC,0,1,0
66400990,30,M,,NC,0,1,0
66401705,54,M,,LB,0,1,0
66401864,20,M,,UB,0,0,0
66402254,52,M,V,LB,0,1,-1
66403274,24,M,,LB,0,1,0
66404452,23,F,,NC,0,1,0
66405712,48,M,,NC,0,0,0
66406074,72,M,,NC,0,1,0
66408211,22,M,,LB,0,0,0
66408214,48,M,,NC,0,1,-1
66409729,29,M,,SL,0,1,0
66409773,25,M,,SL,0,0,0
66410228,28,M,,LB,0,1,-1
66410494,6,F,,NC,0,1,0
66410835,49,M,,SL,0,1,0
66411070,40,M,,SL,0,1,0
66412917,42,F,,LB,0,0,0
66413424,34,F,N,SU,0,1,0
66413911,24,F,,SU,0,0,0
66414304,21,F,,WS,0,0,0
66414313,20,F,,WS,0,1,0
66414844,54,M,,LB,0,0,0
66414943,26,M,,NC,0,0,0
66415197,54,M,,WS,0,0,0
66415572,22,M,,LB,0,0,0
66415905,46,F,,NC,0,1,0
66416009,27,M,,NC,0,0,0
66417463,38,M,,NC,0,1,0
66417911,38,M,,LB,0,0,0
66419282,28,M,,UB,0,0,0
66419711,42,M,,NC,0,0,0
66419724,30,M,,SL,0,0,0
66420106,24,M,,UB,0,1,0
66420142,29,F,,SU,0,1,0
66420804,53,M,,LB,0,1,0
66422795,32,M,,UB,0,0,0
66423072,41,M,,NC,0,1,0
66423282,21,F,,MB,0,1,0
66423711,31,M,V,UB,0,0,0
66425011,25,F,,UB,0,1,0
66425088,46,M,,LB,0,1,0
66425291,44,M,,LB,0,1,0
66426553,30,F,,LB,0,1,0
66426574,49,M,,SL,0,0,0
66426648,25,M,,LB,0,1,0
66427241,28,F,,MB,0,0,0
66427643,20,M,,NC,0,1,0
66427769,26,M,,LB,0,0,0
66428077,38,M,,WS,0,1,0
66428784,26,M,,NC,0,1,0
66429258,51,M,V,LB,0,1,0
66429292,24,M,,LB,0,1,0
66430143,27,M,,NC,0,1,0
66430750,26,M,,WS,0,1,-1
66433172,22,M,,UB,0,1,0
66435473,52,M,,NC,0,1,0
66435686,52,F,,NC,0,0,0
66436994,9,M,,NC,1,1,0
66437520,38,M,,NC,0,1,0
66438676,28,M,,NC,0,1,0
66439007,28,F,,SL,0,1,0
66439245,31,M,,SL,0,1,0
66440137,28,M,,WS,0,0,0
66440355,36,M,,SU,0,1,0
66440507,29,M,,UB,0,0,0
66440809,55,M,,LB,0,0,0
66440907,27,F,,LB,0,0,0
66441058,26,M,N,SU,0,0,0
66442498,36,F,,LB,0,1,-1
66442756,20,F,,NC,0,0,0
66442866,37,M,,SU,0,1,0
66442984,42,M,,SL,0,1,0
66443749,27,M,,NC,0,0,0
66444732,47,M,,NC,0,1,0
66444898,36,M,,SL,0,0,0
66445535,28,M,,LB,0,0,0
66446615,24,M,,NC,0,0,0
66447077,34,M,,NC,0,0,0
66447908,21,F,,LB,0,1,0
66448367,52,M,,NC,0,0,0
66448764,23,F,,UB,0,0,0
66449854,48,M,,SL,0,0,0
66450415,28,F,,NC,0,1,-1
66451611,56,F,,NC,0,1,-1
66451805,43,M,,NC,0,1,0
66452119,40,M,,LB,0,0,0
66452220,21,M,,LB,0,1,0
66452277,57,M,,LB,0,1,0
66452756,58,M,,UB,0,0,0
66452991,38,M,,WS,0,0,0
66453207,30,M,,NC,0,1,0
66453727,46,F,,NC,0,0,0
66453929,19,M,,LB,0,1,0
66454107,32,M,V,LB,0,0,0
66455185,25,F,,NC,0,0,0
66455215,47,F,,NC,0,1,0
66455336,33,M,,SL,0,0,0
66457096,43,M,,NC,0,1,0
66458259,29,M,N,CB,0,1,0
66458914,22,F,,NC,0,1,-1
66458917,48,M,,UB,0,0,0
66459022,25,M,N,SL,0,1,0
66459731,25,M,N,WS,0,1,0
66459942,32,M,,SL,0,1,-1
66460460,22,F,,LB,0,1,1
66460721,53,M,,NC,0,1,0
66460798,59,M,,LB,0,0,0
66461991,57,M,,SL,0,1,0
66463903,37,F,,WS,0,0,0
66464048,30,M,,NC,0,0,0
66465067,21,M,,NC,0,1,0
66465178,18,M,,WS,0,1,0
66466536,55,M,N,SL,0,1,0
66466848,21,M,,WS,0,1,0
66466865,34,M,,NC,0,0,0
66468578,52,F,,LB,0,0,0
66469341,23,M,,NC,0,0,0
66470801,12,M,,LB,0,1,0
66471091,40,M,,NC,0,1,0
66471465,27,M,,SU,0,1,0
66471535,55,M,,NC,0,0,0
66471696,40,M,,WS,0,1,0
66472367,27,M,,SL,0,0,0
66473213,34,M,,LB,0,0,0
66473354,52,M,,LB,0,0,0
66473385,31,M,,NC,0,0,0
66473660,42,M,,LB,0,0,0
66473851,39,M,D,LB,0,0,1
66475330,36,M,,NC,0,1,0
66475684,28,M,,SU,0,1,0
66477574,31,M,,NC,0,0,0
66477620,39,M,,SL,0,1,0
66477968,38,M,,LB,0,1,0
66478261,18,M,,NC,0,1,0
66478961,43,M,,LB,0,1,0
66479307,38,M,,UB,0,1,0
66479818,21,M,,WS,0,0,0
66481133,28,M,,WS,0,0,0
66481781,4,M,,LB,0,1,0
66481797,28,F,,NC,0,1,0
66482629,74,M,,LB,0,1,0
66483417,19,M,,SL,0,0,0
66484033,15,M,,MB,0,0,0
66484683,29,M,,UB,0,1,0
66485544,31,M,,LB,0,1,0
66485962,63,M,,NC,0,1,0
66486790,44,M,,UB,0,0,0
66488447,31,M,,SL,0,1,0
66488841,22,M,,NC,0,0,0
66489032,26,M,,UB,0,0,0
66489051,25,M,,NC,0,1,0
66489208,40,M,V,LB,0,1,-1
66490776,17,M,,NC,0,1,0
66490893,31,M,,LB,0,1,0
66491507,39,M,,NC,0,0,0
66491750,1,M,,,0,1,0
66492241,30,M,,WS,0,0,0
66492827,37,M,V,NC,0,0,0
66493508,31,M,V,WS,0,1,0
66494172,40,M,,SL,0,0,0
66494534,45,F,,SL,0,1,0
66495375,36,M,,WS,0,1,0
66497239,57,M,,WS,0,0,0
66497298,28,M,,MB,0,0,0
66497550,30,M,,LB,0,1,1
66497689,12,M,,WS,0,1,0
66498338,45,M,,WS,0,1,0
66499453,33,M,,UB,0,0,0
66499648,24,M,,LB,0,1,0
66499961,45,M,,LB,0,1,0
66500375,21,M,,LB,0,1,0
66501503,34,M,,NC,0,1,0
66501629,38,M,,SL,0,0,0
66501845,35,M,,WS,0,1,0
66502700,40,M,,WS,0,0,0
66502846,27,F,,MB,0,1,-1
66503458,53,M,,LB,0,0,0
66504696,32,M,,WS,0,0,0
66504880,32,F,,NC,0,1,0
66506421,30,M,,NC,0,1,0
66508279,47,M,,LB,0,1,0
66509791,48,M,,SU,0,0,0
66511392,31,M,V,LB,0,0,0
66512708,33,M,N,UB,0,0,0
66512735,36,M,,WS,0,1,0
66514527,38,M,,UB,0,0,0
66514528,28,F,,NC,0,1,0
66514846,38,M,,SL,0,1,0
66515041,28,M,N,NC,0,1,-1
66516552,32,M,,NC,0,1,0
66517910,35,M,,NC,0,1,0
66518587,27,M,,NC,0,0,0
66519609,34,M,,LB,0,1,0
66519743,58,F,,NC,0,1,0
66520379,42,M,,LB,0,0,0
66520640,61,M,,NC,0,1,0
66521104,54,M,,NC,0,0,0
66521606,31,M,,SL,0,1,0
66522311,46,M,,LB,0,1,0
66523381,29,F,,WS,0,0,0
66524198,21,M,,UB,0,0,0
66524823,24,M,,SU,0,1,0
66524864,62,F,V,WS,0,1,0
66525066,12,M,,SU,0,1,1
66525276,35,M,,NC,0,1,-1
66526145,34,F,,LB,0,1,-1
66526994,24,M,,SL,0,0,0
66527569,35,M,N,WS,0,1,0
66528452,54,M,,NC,0,0,0
66528797,44,M,,LB,0,1,0
66528915,21,M,,LB,0,0,0
66529684,38,M,,NC,0,0,0
66530728,37,M,,NC,0,1,0
66530931,48,F,,LB,0,0,0
66531012,41,M,,LB,0,1,0
66532909,23,M,,MB,0,1,0
66533276,26,M,V,UB,0,0,1
66533491,33,M,,NC,0,1,0
66533748,31,M,,LB,0,0,0
66533871,31,M,,LB,0,0,0
66534457,39,M,V,SU,0,0,0
66534471,26,F,,LB,0,1,0
66535832,29,M,,UB,0,0,0
66536004,39,M,,SL,0,1,0
66537000,63,M,,LB,0,1,0
66538055,31,M,,SU,0,1,0
66539154,32,M,,LB,0,1,0
66539538,28,M,,LB,0,1,0
66540465,24,M,,NC,0,1,0
66541926,63,M,,LB,0,1,0
66542038,25,M,,NC,0,0,0
66542753,39,M,,NC,0,0,0
66543347,23,M,,NC,0,1,0
66543715,26,M,,UB,0,1,0
66543828,46,M,,NC,0,1,0
66543886,23,F,,WS,0,1,0
66544461,36,M,,LB,0,1,0
66544481,39,M,,SL,0,1,0
66544880,26,F,,SL,0,0,0
66545204,26,M,V,SL,0,0,0
66545520,45,M,,NC,0,0,0
66546013,19,F,,NC,0,1,0
66546699,32,M,,NC,0,1,0
66546994,31,M,,SU,0,1,0
66547202,49,M,,LB,0,1,0
66548013,43,M,,NC,0,1,0
66548549,27,M,,LB,0,0,0
66549421,26,F,,NC,0,0,0
66549962,23,M,,NC,0,0,0
66550617,25,M,,NC,0,0,0
66550827,40,F,V,WS,0,1,0
66551687,33,M,,SL,0,0,0
66551689,75,M,,LB,0,1,0
66551813,58,F,,LB,0,1,0
66552153,25,M,,LB,0,0,0
66552857,52,M,,LB,0,0,0
66553558,29,M,,SL,0,1,-1
66554299,40,M,,LB,0,1,0
66554526,29,M,,NC,0,0,0
66555554,31,M,,LB,0,0,0
66556549,32,M,,LB,0,0,0
66558266,60,M,,LB,0,1,0
66558412,60,M,,LB,0,1,-1
66558598,42,M,,WS,0,1,0
66558929,28,M,,WS,0,0,0
66559060,38,F,,LB,0,1,0
66560075,21,F,,UB,0,1,0
66560915,34,M,,SL,0,0,0
66562044,27,M,,NC,0,0,0
66562684,44,M,,NC,0,1,0
66563276,26,M,,SL,0,1,0
66564739,61,F,,NC,0,1,0
66565142,12,M,,NC,0,1,-1
66566231,39,M,,SL,0,0,0
66566992,27,M,,NC,0,0,0
66567552,26,F,,LB,0,1,-1
66568444,35,M,D,LB,0,0,0
66569138,36,M,,SL,0,0,0
66570606,54,M,,LB,0,0,0
66572477,55,M,,NC,0,0,0
66573192,59,M,,LB,0,1,0
66573364,24,M,,WS,0,1,0
66573645,42,M,V,LB,0,1,0
66573811,69,F,,NC,0,1,0
66573813,56,M,,LB,0,0,0
66574074,35,F,,NC,0,1,-1
66575055,32,M,,WS,0,1,0
66575223,32,M,,LB,0,0,0
66579470,33,M,,SL,0,0,0
66579595,17,M,,MB,0,1,0
66579727,39,M,,SL,0,1,0
66581753,38,M,,LB,0,0,0
66582067,34,M,,LB,0,0,0
66582516,27,M,,LB,0,1,0
66583326,58,F,V,WS,0,1,0
66583738,62,M,,NC,0,1,0
66584074,25,M,V,SL,0,0,0
66585915,22,M,,LB,0,0,0
66586035,36,F,,MB,0,0,0
66586486,21,F,,LB,0,0,0
66587237,54,M,,NC,0,1,0
66587352,27,F,,WS,0,0,0
66587399,29,F,,NC,0,1,-1
66587752,56,M,,NC,0,1,0
66587845,43,M,,UB,0,1,-1
66588149,18,M,,NC,0,1,0
66589149,25,M,,NC,0,1,0
66592531,38,M,,SL,0,0,0
66592660,41,M,,WS,0,1,0
66592934,26,M,,LB,0,0,0
66593047,64,M,,NC,0,1,0
66593137,21,M,,MB,0,0,0
66593432,33,M,,LB,0,1,-1
66593481,52,M,,WS,0,1,0
66593993,29,M,,LB,0,1,0
66594988,27,M,,MB,0,0,0
66595290,19,F,,NC,0,1,-1
66595334,33,M,V,NC,0,1,0
66595448,28,M,,NC,0,0,0
